Target	Category	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
Sap	Target	0.0	0.0	0.001	0.00270824	0.004900382	0.0074056676	0.01009542	0.01287373	0.015670018	0.018433185	0.021127025	0.023726663	0.028819188	0.035805237	0.04414324	0.053349603	0.06306026	0.07303152	0.08308653	0.09309157	0.10276235	0.111458376	0.123142526	0.13683048	0.15170702	0.16718586	0.18284535	0.19837177	0.2135368	0.22818482	0.24205235	0.25512958	0.26694945	0.27724895	0.28624618	0.29411834	0.30101117	0.30704618	0.3123257	0.31693652	0.32081404	0.32406506	0.32677686	0.3290215	0.33085805	0.33233565	0.3334961	0.33437517	0.3350038	0.33540857	0.3356127	0.3356364	0.33549738	0.33521128	0.33479172	0.3342506	0.33359855	0.3328453	0.3319995	0.33106917	0.33006144	0.3289829	0.32783946	0.32663664	0.32537943	0.3240724	0.32271975	0.32132536	0.3198928	0.31842536	0.31692606	0.3153977	0.31384286	0.3122639	0.310663	0.30904225	0.30740348	0.3057485	0.30407888	0.3023962	0.3007019	0.29899725	0.29728353	0.29556185	0.2938333	0.29209885	0.29035947	0.28861597	0.286869	0.28511918	0.28336716	0.2816136	0.279859	0.27810398	0.27634904	0.27459466	0.2728414	0.27108964	0.26933983	0.2675924
Sap	Cohort	0.0	0.0	0.001	0.00269492	0.0048522935	0.0072970367	0.009898844	0.012562018	0.015217406	0.01781607	0.020324381	0.022720212	0.027460104	0.033977035	0.041756194	0.05033039	0.059348136	0.068585694	0.07788712	0.08713492	0.096055545	0.10406512	0.11233765	0.12052498	0.12837073	0.13573864	0.14256378	0.14881133	0.15446821	0.15954457	0.16388972	0.16757669	0.170541	0.1727839	0.17442858	0.17557396	0.17630021	0.17667325	0.17674768	0.17656897	0.17612447	0.17546864	0.17464463	0.173687	0.17262273	0.17147307	0.17025553	0.16898428	0.16767098	0.1663252	0.16495474	0.16356602	0.1621643	0.16075386	0.15933813	0.15791972	0.15650085	0.15508333	0.15366872	0.15225832	0.15085317	0.14945422	0.1480622	0.14667772	0.14530127	0.14393331	0.14257419	0.14122419	0.13988353	0.13855241	0.13723099	0.13591938	0.13461769	0.13332593	0.13204418	0.13077247	0.1295108	0.1282592	0.12701766	0.12578617	0.124564715	0.12335331	0.12215191	0.120960504	0.11977906	0.11860753	0.11744591	0.11629406	0.115151905	0.11401928	0.11289617	0.11178243	0.11067805	0.10958293	0.10849705	0.10742035	0.1063528	0.10529435	0.104244955	0.103204586
Sap	Rhyme	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024270627	0.0009035988	0.001735943	0.0025675944	0.0033203745	0.0039569745	0.004459236	0.0048220675	0.005057486	0.007844235	0.012425162	0.018153507	0.024580916	0.031396914	0.03837362	0.045347307	0.052209023	0.05868881	0.06479349	0.06994436	0.07431164	0.07803993	0.08124197	0.08400652	0.08640438	0.088492505	0.09031697	0.09173008	0.092813104	0.09362987	0.0942311	0.09465581	0.09493444	0.09509183	0.09514817	0.095119976	0.09502077	0.094861604	0.09465156	0.09439812	0.09410741	0.09378418	0.09343197	0.09305382	0.09265234	0.09222982	0.09178823	0.0913293	0.09085455	0.09036532	0.08986285	0.089348204	0.08882239	0.08828628	0.08774072	0.087186456	0.0866242	0.08605459	0.08547825	0.08489577	0.08430763	0.083714284	0.08311621	0.08251382	0.08190755	0.08129779	0.08068494	0.080069385	0.079451464	0.078831546	0.07820997	0.07758704	0.076963075	0.07633838	0.0757131	0.07508733	0.07446119	0.073834844	0.07320843	0.07258212	0.07195609	0.07133051	0.07070559	0.07008151	0.06945844	0.06883656	0.06821606
Sap	Embedding	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sap	Other	0.0	0.0	6.341464e-05	0.00016969533	0.00030341742	0.00045316492	0.00061061385	0.0007697999	0.00092654204	0.0010779963	0.0012223123	0.0013583711	0.0014948919	0.0016548556	0.0018560274	0.0020764237	0.0022801282	0.0024557384	0.0026028464	0.0027230608	0.0028100496	0.0028705946	0.0029737267	0.003109207	0.0032416568	0.003354243	0.003452759	0.0035408011	0.0036139912	0.003673172	0.0037103216	0.0037318554	0.0037304733	0.0037112024	0.0036795656	0.003639606	0.003593943	0.00354455	0.0034929211	0.003440525	0.0033789682	0.0033114012	0.0032397883	0.0031661033	0.003091679	0.0030172092	0.0029432322	0.0028701557	0.002798291	0.0027278652	0.0026590426	0.0025919382	0.0025266686	0.0024633957	0.00240223	0.0023431184	0.0022860025	0.0022308188	0.0021775046	0.0021259927	0.0020762172	0.0020281142	0.0019816177	0.0019366641	0.0018931902	0.0018511391	0.001810449	0.0017710642	0.0017329324	0.001695999	0.0016602157	0.0016255336	0.001591957	0.0015594492	0.0015279605	0.0014974467	0.0014678637	0.0014391715	0.0014113298	0.0013843038	0.0013580569	0.0013325564	0.0013077719	0.0012836725	0.00126023	0.001237418	0.0012152571	0.0011937431	0.0011728451	0.0011525362	0.0011327899	0.0011135809	0.0010948868	0.0010766853	0.0010589557	0.0010416786	0.0010248359	0.0010084097	0.0009923833	0.0009767415
Sarp	Target	0.0	0.0	0.001	0.0026682802	0.004756391	0.007081047	0.009509234	0.011946275	0.014326455	0.016605735	0.018756147	0.020761525	0.024817543	0.030391127	0.037006974	0.044231184	0.051739432	0.059346452	0.06693416	0.07441644	0.08154328	0.08785001	0.09664108	0.10678241	0.1174613	0.12828878	0.13903897	0.14958219	0.1598395	0.16974294	0.17908436	0.18793602	0.19981495	0.21364552	0.22875902	0.24459276	0.26069805	0.27673918	0.29245615	0.3076602	0.32208756	0.33571368	0.34853044	0.36026326	0.37101147	0.38062385	0.38903606	0.39640948	0.4028752	0.4085418	0.41337907	0.417504	0.4210121	0.42398217	0.42647886	0.42855686	0.43026274	0.43163645	0.43271244	0.43352008	0.43408507	0.43443015	0.43457547	0.43453893	0.4343366	0.43398285	0.43349054	0.43287134	0.43213576	0.43129325	0.4303522	0.42932037	0.4282048	0.42701203	0.42574802	0.42441827	0.42302793	0.42158163	0.4200837	0.41853815	0.41694868	0.41531876	0.41365153	0.41194993	0.4102167	0.40845433	0.40666527	0.40485165	0.40301546	0.4011587	0.39928302	0.3973902	0.39548168	0.3935589	0.39162323	0.3896759	0.38771805	0.38575083	0.3837752	0.38179213
Sarp	Cohort	0.0	0.0	0.001	0.0027082402	0.0049002906	0.007405244	0.010094239	0.0128711695	0.015665261	0.01842522	0.021114675	0.023708591	0.028793985	0.035781737	0.04413495	0.053369865	0.06312174	0.07314738	0.083271235	0.093359955	0.10312856	0.11193458	0.11988801	0.12677222	0.1325136	0.13719568	0.14092386	0.14381224	0.14596982	0.14748572	0.14826916	0.14845066	0.14936186	0.15079965	0.152542	0.15439576	0.15620352	0.15785526	0.15927012	0.1603967	0.16121103	0.16172184	0.16194236	0.16188832	0.16159253	0.16095854	0.15994832	0.15868026	0.1572454	0.15573426	0.1541196	0.15243274	0.15069808	0.14893441	0.14715569	0.14537294	0.14359483	0.1418281	0.14007802	0.13834848	0.13664252	0.13496237	0.1333097	0.13168572	0.13009122	0.12852666	0.12699226	0.12548801	0.12401373	0.12256912	0.121153705	0.11976696	0.118408315	0.11707711	0.11577272	0.114494435	0.11324158	0.11201344	0.110809304	0.10962846	0.108470194	0.1073338	0.106218584	0.105123885	0.104049034	0.10299337	0.101956256	0.100937076	0.09993523	0.09895014	0.09798124	0.09702798	0.09608983	0.095166296	0.09425688	0.0933611	0.09247851	0.09160867	0.09075116	0.08990559
Sarp	Rhyme	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sarp	Embedding	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016653806	0.0008055422	0.0016948546	0.0026672957	0.0036503258	0.0046116393	0.0055313557	0.006398324	0.007216337	0.011477701	0.017986946	0.025847588	0.034564212	0.04380771	0.05335808	0.06305707	0.072767965	0.08220168	0.09137444	0.09942873	0.10649369	0.11262579	0.117885545	0.12233979	0.12606178	0.12911655	0.13157053	0.13331884	0.1344744	0.13513358	0.13537891	0.1353006	0.13496003	0.13442741	0.13375638	0.13298635	0.1321465	0.13125746	0.13035032	0.12944677	0.12856129	0.12770244	0.1268753	0.12608233	0.12532407	0.124599636	0.123906665	0.1232422	0.12260309	0.12198608	0.12138797	0.120805606	0.120235965	0.11967622	0.119123705	0.118575975	0.118030675	0.11748541	0.116938114	0.11638696	0.1158304	0.115267135	0.11469607	0.11411631	0.11352712	0.11292795	0.112318374	0.111698106	0.11106697	0.11042487	0.109771825	0.109107934	0.10843334	0.10774828	0.107053	0.106347814	0.10563308	0.104909174	0.1041765	0.10343548	0.102686554	0.10193018	0.1011668	0.100396894	0.09962092	0.09883935	0.09805264
Sarp	Other	0.0	0.0	6.25e-05	0.00016724781	0.00029904122	0.0004466289	0.0006018069	0.00075869705	0.0009131785	0.0010624484	0.0012046827	0.0013387792	0.001473331	0.0016344879	0.0018422904	0.002071513	0.0022842742	0.0024682092	0.0026223771	0.002748102	0.0028390693	0.0029021364	0.0031680854	0.003550313	0.003935499	0.0043012886	0.0046345694	0.004932558	0.005203933	0.005449265	0.005646539	0.0058111344	0.0059331083	0.0060675847	0.006223267	0.0063986103	0.0065817055	0.006769968	0.006956254	0.007132497	0.0072820834	0.0074079637	0.007513071	0.0075860885	0.007637367	0.007657186	0.0076527516	0.0076303426	0.0075945184	0.0075493455	0.007485241	0.007407389	0.0073199114	0.0072265584	0.0071293255	0.007029746	0.0069289855	0.0068279975	0.0067276405	0.006628352	0.0065304097	0.0064340155	0.0063393023	0.006246357	0.0061552348	0.0060659563	0.005978519	0.0058929096	0.0058091357	0.005727251	0.005647178	0.0055688354	0.005492154	0.0054170573	0.0053434796	0.0052713556	0.005200621	0.005131218	0.0050630923	0.0049961912	0.004930462	0.0048658648	0.0048023537	0.004739886	0.004678426	0.004617939	0.004558388	0.0044997446	0.0044419807	0.0043850695	0.0043289815	0.004273696	0.004219189	0.0041654413	0.004112431	0.0040601413	0.0040085544	0.0039576557	0.003907424	0.0038578524
Sat	Target	0.0	0.0	0.001	0.00270824	0.004899635	0.007402258	0.01008608	0.012853816	0.015633598	0.01837318	0.021035396	0.0235946	0.028637659	0.035580643	0.043890163	0.053082913	0.06279424	0.07278189	0.08287165	0.09293184	0.102678716	0.111469224	0.12326266	0.13699836	0.1518098	0.1671122	0.182512	0.19772613	0.21255691	0.22686845	0.2404126	0.25320208	0.26478222	0.27491862	0.28383118	0.2916894	0.29862717	0.3047538	0.31015962	0.3149204	0.31896284	0.3223925	0.3252932	0.32773215	0.32976478	0.33143765	0.3327904	0.33385625	0.33466408	0.3352392	0.33560395	0.33577806	0.33577907	0.3356224	0.33532184	0.33488995	0.33433807	0.3336765	0.33291456	0.3320608	0.33112302	0.33010834	0.32902324	0.32787368	0.32666516	0.32540274	0.324091	0.32273415	0.32133612	0.31990054	0.31843072	0.31692976	0.31540045	0.3138454	0.31226707	0.3106677	0.30904928	0.30741382	0.30576307	0.30409867	0.30242214	0.30073488	0.2990382	0.29733336	0.29562145	0.29390347	0.2921803	0.2904527	0.2887214	0.28698725	0.28525087	0.28351292	0.28177404	0.28003484	0.27829584	0.27655756	0.2748205	0.27308515	0.27135187	0.26962113
Sat	Cohort	0.0	0.0	0.001	0.00269492	0.0048525427	0.0072981734	0.009901958	0.012568656	0.0152295455	0.017836072	0.020354925	0.022764236	0.027520612	0.0340519	0.041840553	0.05041929	0.05943681	0.0686689	0.07795874	0.08718816	0.096083425	0.104061514	0.111233406	0.11742938	0.12254671	0.1266066	0.12968992	0.13188097	0.1332718	0.13395406	0.1338383	0.13306	0.13172765	0.12999138	0.12796241	0.1257207	0.12332594	0.120859176	0.1183868	0.115923315	0.11347982	0.11107717	0.10872922	0.106444456	0.10422782	0.102081954	0.100007884	0.098005235	0.096072875	0.09420911	0.092411935	0.09067902	0.089007884	0.08739582	0.085840136	0.08433818	0.08288736	0.08148516	0.08012914	0.07881698	0.077546425	0.076315366	0.075121745	0.07396363	0.07283919	0.071746685	0.07068448	0.06965101	0.0686448	0.0676645	0.06670879	0.06577644	0.064866304	0.0639773	0.06310841	0.062258672	0.06142718	0.060613107	0.05981564	0.05903405	0.058267634	0.057515737	0.056777727	0.056053057	0.055341158	0.054641526	0.05395363	0.053276997	0.052611206	0.05195585	0.051310554	0.050674986	0.050048802	0.049431726	0.048823476	0.04822378	0.0476324	0.04704912	0.0464737	0.04590596
Sat	Rhyme	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024557704	0.00091244327	0.0017613999	0.002621111	0.0034138137	0.0041028573	0.0046709357	0.0051342524	0.0055182893	0.0084005995	0.012991567	0.0185718	0.02468267	0.031040817	0.037451524	0.043786168	0.049959444	0.05572191	0.061114833	0.06557953	0.06933523	0.07253815	0.07529872	0.07769636	0.07979055	0.08162692	0.08324097	0.08447576	0.085413925	0.086116955	0.0866298	0.08698687	0.08721517	0.08733624	0.08736603	0.087317646	0.08720185	0.0870276	0.0868024	0.08653246	0.08622261	0.085877016	0.085499346	0.08509279	0.08466018	0.084204026	0.08372657	0.08322983	0.082715616	0.08218556	0.08164117	0.081083804	0.08051471	0.07993502	0.079345815	0.07874808	0.078142695	0.07753052	0.07691232	0.07628885	0.075660765	0.07502871	0.07439328	0.07375502	0.073114455	0.072472066	0.07182832	0.07118364	0.0705384	0.069893	0.06924779	0.06860309	0.06795913	0.06731601	0.06667388	0.0660329	0.06539323	0.064755045	0.06411851	0.06348383	0.06285116	0.062220696	0.06159259	0.060967013	0.060344137	0.0597241	0.059107058
