Target	Category	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
Sap	Target	0.0	0.0	0.001	0.002672276	0.0047758427	0.0071353395	0.009624632	0.012154248	0.014661845	0.017105035	0.019456014	0.021697555	0.026428852	0.03274565	0.039968092	0.047626328	0.055402268	0.063085794	0.07054261	0.07769105	0.084485516	0.09090474	0.10088266	0.11300917	0.12626648	0.1399425	0.15355574	0.16679253	0.17945735	0.19143736	0.20267649	0.21315712	0.2228871	0.23189065	0.24020185	0.2478602	0.25490755	0.2613864	0.2673385	0.27280408	0.2778212	0.28242567	0.28665087	0.2905278	0.294085	0.2973489	0.3003437	0.3030917	0.3056133	0.3079273	0.31005085	0.31199968	0.31378818	0.31542963	0.3169361	0.31831864	0.31958747	0.3207519	0.32182047	0.32280102	0.32370073	0.3245262	0.32528347	0.32597813	0.32661527	0.32719958	0.3277354	0.32822663	0.32867697	0.3290897	0.32946795	0.3298145	0.33013192	0.3304226	0.3306888	0.33093247	0.33115542	0.33135942	0.331546	0.33171666	0.33187264	0.3320152	0.3321454	0.3322643	0.33237287	0.33247197	0.33256233	0.33264476	0.33271986	0.3327883	0.3328506	0.3329073	0.33295885	0.33300573	0.3330483	0.33308697	0.33312204	0.33315384	0.33318263	0.33320868
Sap	Cohort	0.0	0.0	0.001	0.002669612	0.004766233	0.007113639	0.009585362	0.012091958	0.014571345	0.016981542	0.019295232	0.02149572	0.026047304	0.032081496	0.03894354	0.046186026	0.053509984	0.060720954	0.067697085	0.07436636	0.08069045	0.08665338	0.09332934	0.10028542	0.107232116	0.113984875	0.12043325	0.12651813	0.13221274	0.13751179	0.14242305	0.14696257	0.15115114	0.15501203	0.15856934	0.16184664	0.16486639	0.16764985	0.17021684	0.17258562	0.174773	0.17679417	0.17866313	0.18039258	0.181994	0.18347783	0.18485361	0.18612997	0.18731481	0.18841524	0.18943788	0.19038866	0.19127303	0.192096	0.19286215	0.19357567	0.19424035	0.19485982	0.19543725	0.19597566	0.19647783	0.19694626	0.19738336	0.1977913	0.19817209	0.19852759	0.19885953	0.19916953	0.19945908	0.19972956	0.19998224	0.20021838	0.20043904	0.20064525	0.20083798	0.20101817	0.2011866	0.20134409	0.20149134	0.20162904	0.2017578	0.20187823	0.20199089	0.20209624	0.20219481	0.20228702	0.20237328	0.20245402	0.20252953	0.2026002	0.20266634	0.20272826	0.20278619	0.2028404	0.20289117	0.20293868	0.20298314	0.20302479	0.20306373	0.20310022
Sap	Rhyme	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00072356657	0.0020389317	0.0036406347	0.0053352513	0.007005215	0.0085833445	0.01003524	0.011347284	0.0125185875	0.013555508	0.017098187	0.022216901	0.028244525	0.034715123	0.04131349	0.047833283	0.05414307	0.060163867	0.06585234	0.07118944	0.0761723	0.08080858	0.08511245	0.08910156	0.09279517	0.09621326	0.09937575	0.102301836	0.105009705	0.10751641	0.10983781	0.11198863	0.11398233	0.115831316	0.11754694	0.11913959	0.12061881	0.1219933	0.12327107	0.124459386	0.125565	0.126594	0.12755209	0.1284444	0.1292757	0.13005036	0.13077246	0.13144565	0.1320734	0.13265891	0.1332051	0.13371469	0.1341902	0.13463397	0.13504817	0.13543479	0.13579571	0.13613269	0.13644733	0.1367411	0.13701546	0.13727169	0.13751097	0.13773446	0.13794321	0.13813819	0.13832033	0.13849045	0.13864939	0.13879788	0.13893656	0.13906614	0.1391872	0.1393003	0.13940597	0.13950469	0.13959692	0.1396831	0.1397636	0.13983881	0.13990909	0.13997476	0.14003609	0.1400934	0.14014696	0.14019698	0.14024371	0.14028735
Sap	Embedding	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sap	Other	0.0	0.0	6.341464e-05	0.00016905206	0.00030138367	0.00044915962	0.0006043334	0.00076123874	0.0009159656	0.0010658914	0.00120933	0.001345272	0.0016703565	0.0021785717	0.0027577921	0.0033402275	0.0038874368	0.0043799314	0.0048101107	0.0051775356	0.0054860674	0.005742552	0.0061346013	0.006605094	0.007103688	0.0075845206	0.008017556	0.008393272	0.008709131	0.008968883	0.009177349	0.009340453	0.009463843	0.009552989	0.009613572	0.009650893	0.009668882	0.009671031	0.009660613	0.009640379	0.009612601	0.009579035	0.009541179	0.009500386	0.0094578	0.00941423	0.009370316	0.009326575	0.009283448	0.009241237	0.009200182	0.009160459	0.009122193	0.009085468	0.009050368	0.009016913	0.008985107	0.008954935	0.008926368	0.008899372	0.008873889	0.00884986	0.008827228	0.008805931	0.008785902	0.008767087	0.008749421	0.008732845	0.008717295	0.008702711	0.008689044	0.008676234	0.00866423	0.008652988	0.008642458	0.008632595	0.008623361	0.008614716	0.00860662	0.008599045	0.008591951	0.008585314	0.0085791	0.008573283	0.008567839	0.008562743	0.008557972	0.008553503	0.008549326	0.008545415	0.008541749	0.0085383225	0.008535112	0.008532107	0.008529294	0.008526658	0.0085241925	0.008521881	0.008519717	0.00851769
Sarp	Target	0.0	0.0	0.001	0.002664284	0.004747024	0.007070287	0.00950696	0.011967671	0.014390881	0.016735442	0.018975027	0.021094006	0.025286905	0.030749075	0.03686912	0.04324253	0.04960924	0.055808224	0.061745234	0.06737032	0.072662316	0.07761809	0.085473076	0.09496221	0.10521801	0.11566405	0.12593406	0.13580653	0.14515606	0.15392095	0.16208048	0.16964102	0.1805693	0.19344075	0.20723486	0.2212536	0.23503847	0.24830027	0.26086852	0.27265412	0.28362268	0.2937757	0.3031366	0.31174207	0.31963634	0.32686728	0.33348376	0.33953348	0.34506238	0.3501138	0.35472846	0.35894397	0.36279508	0.3663136	0.36952877	0.37246707	0.37515286	0.3776082	0.37985325	0.38190633	0.38378412	0.38550183	0.38707328	0.38851112	0.3898268	0.3910308	0.39213267	0.3931411	0.3940641	0.3949089	0.39568216	0.3963899	0.3970377	0.39763063	0.3981733	0.39866996	0.3991245	0.39954048	0.39992112	0.40026942	0.40058807	0.4008796	0.40114623	0.40139017	0.40161327	0.40181726	0.40200377	0.4021743	0.40233016	0.40247262	0.40260282	0.40272176	0.40283042	0.40292966	0.40302026	0.40310296	0.40317845	0.40324736	0.4033102	0.40336752
Sarp	Cohort	0.0	0.0	0.001	0.0026722762	0.004775839	0.007135323	0.009624586	0.012154151	0.014661666	0.01710474	0.019455561	0.021696905	0.026427953	0.03274702	0.039976526	0.047647294	0.055440996	0.06314681	0.070629545	0.0778066	0.084631525	0.09108227	0.09715273	0.1027356	0.107796006	0.11234202	0.11640537	0.12002886	0.12325742	0.12613495	0.12870228	0.1309971	0.13430905	0.138193	0.14232622	0.14649096	0.15054761	0.154411	0.15803377	0.16139418	0.16448744	0.16731948	0.16990227	0.172251	0.1743827	0.17631494	0.17806508	0.17964971	0.18108428	0.1823831	0.18355943	0.18462525	0.18559146	0.18646793	0.18726344	0.18798603	0.1886427	0.1892399	0.18978333	0.19027817	0.19072904	0.19114006	0.19151498	0.19185717	0.19216967	0.19245513	0.1927161	0.19295473	0.1931731	0.19337296	0.193556	0.19372368	0.1938774	0.19401835	0.19414766	0.19426633	0.19437532	0.19447541	0.1945674	0.194652	0.1947298	0.19480139	0.19486733	0.19492806	0.19498403	0.19503565	0.1950833	0.19512726	0.1951679	0.19520544	0.19524014	0.19527227	0.195302	0.19532955	0.1953551	0.19537878	0.19540079	0.19542123	0.19544025	0.19545794
Sarp	Rhyme	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sarp	Embedding	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00068595307	0.0019667197	0.0035392425	0.005212479	0.006870867	0.008448714	0.0099125635	0.011249244	0.012457878	0.013544489	0.017970724	0.024465483	0.032131188	0.040350206	0.04871232	0.056953475	0.0649098	0.07248588	0.07963181	0.08632876	0.09257759	0.09831354	0.10351601	0.10819919	0.11239784	0.116155446	0.11951818	0.12253146	0.12523802	0.12767687	0.1298822	0.13188367	0.13370691	0.13537419	0.13690475	0.13831499	0.13961895	0.14082865	0.14195447	0.1430052	0.14398845	0.14491068	0.1457775	0.14659368	0.1473634	0.14809026	0.14877744	0.14942773	0.15004358	0.1506272	0.15118054	0.1517054	0.15220338	0.15267597	0.15312453	0.15355031	0.15395449	0.15433815	0.15470234	0.15504798	0.15537602	0.15568729	0.15598261	0.15626279	0.15652852	0.15678053	0.15701947	0.15724598	0.15746067	0.15766414	0.1578569	0.1580395	0.15821244	0.15837622	0.15853126	0.15867804	0.15881695	0.1589484	0.15907279	0.15919045	0.15930173	0.15940697	0.15950648	0.15960054	0.15968944	0.15977347	0.15985288	0.15992792
Sarp	Other	0.0	0.0	6.25e-05	0.00016661381	0.00029703678	0.00044268137	0.00059561705	0.0007502594	0.00090275455	0.0010505179	0.0011918878	0.0013258689	0.001656701	0.0021765574	0.0027705254	0.003369002	0.003932405	0.0044405577	0.004885473	0.005266522	0.005587497	0.0058552395	0.006470308	0.0072646346	0.008129405	0.0089777205	0.00976021	0.010457322	0.011063223	0.0115820775	0.012018436	0.012380693	0.012877628	0.013461455	0.014073463	0.014665206	0.01521347	0.015704338	0.016132908	0.016498907	0.016805297	0.017059157	0.01726808	0.017438497	0.017575799	0.017684614	0.017769793	0.017835243	0.017884146	0.017919265	0.017942997	0.017957421	0.017964317	0.017965237	0.017961554	0.01795428	0.017944263	0.017932193	0.017918618	0.01790401	0.017888738	0.017873127	0.017857445	0.017841887	0.017826596	0.017811665	0.017797178	0.017783178	0.017769698	0.017756773	0.017744396	0.017732589	0.017721329	0.017710626	0.017700449	0.017690795	0.017681645	0.017672973	0.017664762	0.017656997	0.01764965	0.017642703	0.017636145	0.017629938	0.017624076	0.017618543	0.017613318	0.017608376	0.017603714	0.017599313	0.017595155	0.017591225	0.017587516	0.017584	0.0175807	0.017577576	0.01757462	0.017571824	0.017569186	0.017566698
Sat	Target	0.0	0.0	0.001	0.002672276	0.004775813	0.0071352036	0.0096242605	0.012153458	0.014660402	0.017102662	0.019452395	0.021692347	0.026421698	0.03273803	0.039962646	0.04762609	0.055410247	0.06310473	0.07057484	0.0777385	0.08454968	0.09098673	0.10098287	0.11310339	0.12631762	0.13991025	0.15340339	0.16648924	0.17897943	0.19076814	0.20180538	0.21207896	0.22160126	0.2303999	0.23851153	0.24597733	0.25284043	0.2591442	0.26493093	0.2702413	0.27511352	0.27958348	0.28368446	0.28744718	0.2909	0.29406884	0.29697755	0.2996479	0.30209982	0.3043515	0.30641964	0.30831942	0.31006476	0.31166846	0.31314212	0.31449643	0.31574112	0.31688514	0.31793672	0.31890336	0.3197919	0.32060868	0.3213595	0.32204965	0.32268402	0.32326713	0.3238031	0.32429564	0.32474834	0.32516435	0.32554656	0.32589772	0.3262203	0.32651663	0.32678878	0.3270387	0.32726818	0.32747886	0.32767224	0.32784972	0.32801256	0.32816193	0.32829896	0.32842463	0.32853982	0.3286454	0.32874215	0.32883078	0.32891196	0.3289863	0.3290543	0.32911655	0.3291735	0.32922557	0.3292732	0.3293167	0.32935643	0.32939273	0.32942587	0.3294561
Sat	Cohort	0.0	0.0	0.001	0.002669612	0.0047662426	0.007113684	0.009585486	0.0120922215	0.014571826	0.016982334	0.01929644	0.021497458	0.026049688	0.032084037	0.03894535	0.046186104	0.053507328	0.060714643	0.06768634	0.07435054	0.08066907	0.08662605	0.09221971	0.097351916	0.10199014	0.10614108	0.10983315	0.11310462	0.11599683	0.118550956	0.1208057	0.12279731	0.12455869	0.12611906	0.1275041	0.12873586	0.12983365	0.13081442	0.13169298	0.13248225	0.13319355	0.13383658	0.13441981	0.13495052	0.135435	0.13587867	0.13628626	0.13666178	0.13700874	0.13733019	0.13762872	0.13790663	0.1381659	0.13840832	0.13863535	0.13884836	0.13904853	0.13923693	0.13941444	0.13958193	0.13974006	0.13988958	0.14003102	0.14016496	0.14029182	0.14041209	0.14052616	0.1406344	0.14073716	0.14083473	0.14092742	0.14101548	0.14109917	0.14117873	0.14125437	0.14132628	0.14139466	0.1414597	0.14152157	0.14158042	0.14163639	0.14168964	0.14174029	0.14178848	0.14183433	0.14187796	0.14191945	0.1419589	0.14199647	0.14203219	0.14206617	0.1420985	0.14212926	0.14215851	0.14218633	0.1422128	0.14223796	0.14226191	0.14228468	0.14230633
Sat	Rhyme	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007271551	0.0020493271	0.0036638787	0.005378184	0.0070743123	0.008684121	0.010172004	0.0115231015	0.012735363	0.013814161	0.01739821	0.022528559	0.028521668	0.03490555	0.041366685	0.04770319	0.05379056	0.059557375	0.064967446	0.07000843	0.07468342	0.07900488	0.08299074	0.08666164	0.090039305	0.0931458	0.09600268	0.09863056	0.10104884	0.103275545	0.105327204	0.10721905	0.1089649	0.1105773	0.11206768	0.11344635	0.11472262	0.11590495	0.11700101	0.11801778	0.11896157	0.119838126	0.12065272	0.1214101	0.12211465	0.122770324	0.12338078	0.12394937	0.12447915	0.12497293	0.12543331	0.12586266	0.12626319	0.12663691	0.1269857	0.12731129	0.12761527	0.12789916	0.12816429	0.12841196	0.12864336	0.12885958	0.12906162	0.12925047	0.12942697	0.12959196	0.12974623	0.12989046	0.1300253	0.13015142	0.13026935	0.13037965	0.1304828	0.13057928	0.13066953	0.13075396	0.13083296	0.13090684	0.13097596	0.13104065	0.13110118	0.13115782	0.13121079	0.13126037	0.13130677	0.13135019	0.13139082	0.13142885
Sat	Embedding	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
